backend   |  
backend   |       INFO   Will watch for changes in these directories: ['/app']
backend   |       INFO   Uvicorn running on http://0.0.0.0:8000 (Press CTRL+C to quit)
backend   |       INFO   Started reloader process [100] using WatchFiles
backend   | 2025-07-14 02:37:48.240 | DEBUG    | backend.src.core.profiler:__init__:64 - Profiler inicializado. Directorio de salida: 'performance'.
backend   | 2025-07-14 02:38:14 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_get_session.json
backend   | 2025-07-14 02:38:14 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_get_session. Tiempo: 0.083s, Memoria pico: 154.53MB, Llamadas: 405
backend   | 2025-07-14 02:38:14 | DEBUG    | backend.src.orchestrator.settings.agent_factory:get_persistent_chat_history:149 - 📜 Historial convertido (2 mensajes)
backend   | 2025-07-14 02:38:14 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [get_persistent_chat_history] Métricas recogidas: tiempo=0.0839s, cpu=0.00%, memoria_actual=154.53MB, memoria_pico=154.53MB, llamadas=334
backend   | 2025-07-14 02:38:14 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/get_persistent_chat_history.json
backend   | 2025-07-14 02:38:14 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: get_persistent_chat_history. Tiempo: 0.084s, Memoria pico: 154.53MB, Llamadas: 334
backend   | 2025-07-14 02:38:14 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_add_message] Métricas recogidas: tiempo=0.1017s, cpu=0.00%, memoria_actual=154.53MB, memoria_pico=154.53MB, llamadas=272
backend   | 2025-07-14 02:38:14 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_add_message.json
backend   | 2025-07-14 02:38:14 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_add_message. Tiempo: 0.102s, Memoria pico: 154.53MB, Llamadas: 272
backend   | 2025-07-14 02:38:14 | DEBUG    | backend.src.orchestrator.settings.agent_factory:invoke_agent:199 - 📚 Historial para grafo (2 msgs)
backend   | 2025-07-14 02:38:14 | DEBUG    | backend.src.orchestrator.settings.agent_factory:invoke_agent:203 - 📚 Tipo de consulta: general
backend   | 2025-07-14 02:38:14 | INFO     | backend.src.orchestrator.settings.agent_factory:invoke_agent:220 - ▶️ Invocando grafo con consulta: '¿Cuáles tipos de productos maneja ajover?…'
backend   | 2025-07-14 02:38:14 | INFO     | backend.src.orchestrator.settings.agent_settings:_agent_node:116 - 🧠 Nodo Agente: Invocando al LLM...
backend   | 2025-07-14 02:38:17 | SUCCESS  | backend.src.orchestrator.settings.agent_settings:_agent_node:124 - 🤖 LLM respondió. ¿Llamada a herramienta?: Sí
backend   | 2025-07-14 02:38:17 | INFO     | backend.src.orchestrator.settings.agent_settings:_tools_node:190 - 🛠️ Nodo Herramientas: Ejecutando 1 herramienta(s) en paralelo...
backend   | 2025-07-14 02:38:17 | INFO     | backend.src.orchestrator.settings.agent_settings:_run_one_tool:157 - -> Llamando a la herramienta: tool_web_search con argumentos: {'query': 'tipos de productos que maneja Ajover', 'query_type': 'general', 'n_docs': 4}
backend   | 2025-07-14 02:38:17 | DEBUG    | backend.src.orchestrator.tools.web_content:tool_web_search:89 - 🔵 [tool_web_search] Tool invocada. query='tipos de productos que maneja Ajover', query_type='general', n_docs=4
backend   | 2025-07-14 02:38:17 | INFO     | backend.src.orchestrator.tools.web_content:tool_web_search:97 - 🟦 [tool_web_search] Ejecutando búsqueda web: 'tipos de productos que maneja Ajover' [type=general, n_docs=4]...
backend   | 2025-07-14 02:38:17 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: searchai_hybrid_search
backend   | 2025-07-14 02:38:17 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: searchai_hybrid_search
backend   | 2025-07-14 02:38:17 | INFO     | backend.src.infrastructure.searchai:hybrid_search:240 - 🔎🤖 Ejecutando búsqueda híbrida para consulta (primeros 50 caracteres): 'tipos de productos que maneja Ajover...'
backend   | 2025-07-14 02:38:17 | DEBUG    | backend.src.infrastructure.searchai:hybrid_search:243 - Generando embedding para la consulta...
backend   | 2025-07-14 02:38:17 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: openai_get_text_embedding
backend   | 2025-07-14 02:38:17 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: openai_get_text_embedding
backend   | 2025-07-14 02:38:17 | DEBUG    | backend.src.infrastructure.openai:get_text_embedding:281 - 📊 Generando embedding para texto (len=36)
backend   | 2025-07-14 02:38:17 | DEBUG    | backend.src.utils.time_utils:_refill_tokens:211 - 🔄 Bucket 'default' rellenado: 5.00 → 5.00 tokens (+28.55 en 28.55s)
backend   | 2025-07-14 02:38:17 | DEBUG    | backend.src.utils.time_utils:consume:194 - 🪣 Consumidos 1 tokens del bucket 'default'. Tokens restantes: 4.00
backend   | 2025-07-14 02:38:17 | DEBUG    | backend.src.infrastructure.openai:client:148 - 🔍 Accediendo a cliente de OpenAI
backend   | 2025-07-14 02:38:17 | INFO     | backend.src.infrastructure.openai:get_text_embedding:294 - ✅ Embedding generado (dim=1536)
backend   | 2025-07-14 02:38:17 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [openai_get_text_embedding] Métricas recogidas: tiempo=0.5314s, cpu=0.00%, memoria_actual=175.10MB, memoria_pico=154.53MB, llamadas=86363
backend   | 2025-07-14 02:38:17 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/openai_get_text_embedding.json
backend   | 2025-07-14 02:38:17 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: openai_get_text_embedding. Tiempo: 0.531s, Memoria pico: 154.53MB, Llamadas: 86363
backend   | 2025-07-14 02:38:17 | DEBUG    | backend.src.infrastructure.searchai:hybrid_search:245 - Embedding de consulta generado. Longitud: 1536.
backend   | 2025-07-14 02:38:17 | DEBUG    | backend.src.infrastructure.searchai:hybrid_search:252 - Configurando búsqueda vectorial con 4 vecinos más cercanos.
backend   | 2025-07-14 02:38:18 | SUCCESS  | backend.src.infrastructure.searchai:hybrid_search:277 - 🔍✅ Búsqueda híbrida completada. Se devolvieron 4 resultados.
backend   | 2025-07-14 02:38:18 | DEBUG    | backend.src.infrastructure.searchai:hybrid_search:280 - IDs de resultados obtenidos: ['ZUtUYDT2QjxBsmyulhQx65frrShi57sSkQHyhmpl', 'i_WL63YUE8fDNa7fjtScbeihpWA3nVoztTvc6nti', 'j1qe5rzu5m92sDtLfZacPwr__O0BXN_1LXBT4Dh5', 'bKEVkmT-yLskP97LJ8As_q9hUh-dMIZR-KMQ3TNt']...
backend   | 2025-07-14 02:38:18 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [searchai_hybrid_search] Métricas recogidas: tiempo=1.2615s, cpu=0.00%, memoria_actual=175.10MB, memoria_pico=154.53MB, llamadas=583
backend   | 2025-07-14 02:38:18 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/searchai_hybrid_search.json
backend   | 2025-07-14 02:38:18 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: searchai_hybrid_search. Tiempo: 1.262s, Memoria pico: 154.53MB, Llamadas: 583
backend   | 2025-07-14 02:38:18 | DEBUG    | backend.src.orchestrator.tools.web_content:tool_web_search:105 - 🔵 [tool_web_search] Respuesta raw de SearchAI: [{'content': 'PORTAFOLIO DE \nPRODUCTOS\nTanques y...
backend   | 2025-07-14 02:38:18 | SUCCESS  | backend.src.orchestrator.tools.web_content:tool_web_search:109 - 🟦 [tool_web_search] Búsqueda web completada. Documentos encontrados: 4
backend   | 2025-07-14 02:38:18 | DEBUG    | backend.src.orchestrator.tools.web_content:_format_web_search_results:26 - 🔵 [tool_web_search] Formateando resultados de búsqueda web.
backend   | 2025-07-14 02:38:18 | DEBUG    | backend.src.orchestrator.tools.web_content:_format_web_search_results:47 - 🔵 [tool_web_search] 4 documentos web formateados.
backend   | 2025-07-14 02:38:18 | INFO     | backend.src.orchestrator.settings.agent_settings:_agent_node:116 - 🧠 Nodo Agente: Invocando al LLM...
backend   | 2025-07-14 02:38:24 | SUCCESS  | backend.src.orchestrator.settings.agent_settings:_agent_node:124 - 🤖 LLM respondió. ¿Llamada a herramienta?: No
backend   | 2025-07-14 02:38:24 | SUCCESS  | backend.src.orchestrator.settings.agent_factory:invoke_agent:223 - ✔️ Respuesta generada: 'Gracias por tu consulta. Ajover ofrece una amplia …'
backend   | 2025-07-14 02:38:24 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [invoke_agent] Métricas recogidas: tiempo=9.7865s, cpu=0.00%, memoria_actual=175.10MB, memoria_pico=154.53MB, llamadas=362
backend   | 2025-07-14 02:38:24 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/invoke_agent.json
backend   | 2025-07-14 02:38:24 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: invoke_agent. Tiempo: 9.786s, Memoria pico: 154.53MB, Llamadas: 362
backend   | 2025-07-14 02:38:24 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_get_session
backend   | 2025-07-14 02:38:24 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_get_session
backend   | 2025-07-14 02:38:24 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_add_message
backend   | 2025-07-14 02:38:24 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_add_message
backend   | 2025-07-14 02:38:24 | DEBUG    | backend.src.utils.time_utils:get_colombia_time:32 - 🕐 Hora Colombia obtenida: 2025-07-13T21:38:24.263817-05:00
backend   | 2025-07-14 02:38:24 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_get_session] Métricas recogidas: tiempo=0.0833s, cpu=0.00%, memoria_actual=175.10MB, memoria_pico=175.10MB, llamadas=405
backend   | 2025-07-14 02:38:24 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_get_session.json
backend   | 2025-07-14 02:38:24 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_get_session. Tiempo: 0.083s, Memoria pico: 175.10MB, Llamadas: 405
backend   | 2025-07-14 02:38:24 | DEBUG    | backend.src.utils.time_utils:get_colombia_time:32 - 🕐 Hora Colombia obtenida: 2025-07-13T21:38:24.346743-05:00
backend   | 2025-07-14 02:38:24 | SUCCESS  | backend.src.routers.chat:process_user_query:112 - ✅ Respuesta construida exitosamente para la sesión sess_1f0df7a9accc42a9d3e3562946042976
backend   | 2025-07-14 02:38:24 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [process_user_query] Métricas recogidas: tiempo=9.9558s, cpu=0.00%, memoria_actual=175.10MB, memoria_pico=154.53MB, llamadas=710
backend   | 2025-07-14 02:38:24 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/process_user_query.json
backend   | 2025-07-14 02:38:24 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: process_user_query. Tiempo: 9.956s, Memoria pico: 154.53MB, Llamadas: 710
backend   | 2025-07-14 02:38:24 | INFO     | backend.src.core.policies:dispatch:65 - ◀️ Respuesta enviada: 200 (tardó 9957.41ms)
backend   |       INFO   172.18.0.1:60412 - "POST /chat/query HTTP/1.1" 200
backend   | 2025-07-14 02:38:24 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_add_message] Métricas recogidas: tiempo=0.0886s, cpu=0.00%, memoria_actual=175.10MB, memoria_pico=175.10MB, llamadas=277
backend   | 2025-07-14 02:38:24 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_add_message.json
backend   | 2025-07-14 02:38:24 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_add_message. Tiempo: 0.089s, Memoria pico: 175.10MB, Llamadas: 277
backend   | 2025-07-14 02:39:10 | INFO     | backend.src.core.policies:dispatch:58 - ▶️ Solicitud recibida: POST /chat/query
backend   | 2025-07-14 02:39:10 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: process_user_query
backend   | 2025-07-14 02:39:10 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: process_user_query
backend   | 2025-07-14 02:39:10 | INFO     | backend.src.routers.chat:process_user_query:55 - 📩 Recibida nueva consulta al chat.
backend   | 2025-07-14 02:39:10 | DEBUG    | backend.src.routers.chat:process_user_query:56 - Payload recibido: session_id='sess_1f0df7a9accc42a9d3e3562946042976', query='¿Cuáles tipos de tejas tienen?'
backend   | 2025-07-14 02:39:10 | DEBUG    | backend.src.routers.chat:process_user_query:70 - Buscando sesión existente: sess_1f0df7a9accc42a9d3e3562946042976
backend   | 2025-07-14 02:39:10 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_get_session
backend   | 2025-07-14 02:39:10 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_get_session
backend   | 2025-07-14 02:39:11 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_get_session] Métricas recogidas: tiempo=0.0833s, cpu=0.00%, memoria_actual=175.10MB, memoria_pico=175.10MB, llamadas=135
backend   | 2025-07-14 02:39:11 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_get_session.json
backend   | 2025-07-14 02:39:11 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_get_session. Tiempo: 0.083s, Memoria pico: 175.10MB, Llamadas: 135
backend   | 2025-07-14 02:39:11 | DEBUG    | backend.src.routers.chat:process_user_query:86 - Invocando agente para sesión: sess_1f0df7a9accc42a9d3e3562946042976
backend   | 2025-07-14 02:39:11 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: invoke_agent
backend   | 2025-07-14 02:39:11 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: invoke_agent
backend   | 2025-07-14 02:39:11 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: get_persistent_chat_history
backend   | 2025-07-14 02:39:11 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: get_persistent_chat_history
backend   | 2025-07-14 02:39:11 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_get_session
backend   | 2025-07-14 02:39:11 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_get_session
backend   | 2025-07-14 02:39:11 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_add_message
backend   | 2025-07-14 02:39:11 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_add_message
backend   | 2025-07-14 02:39:11 | DEBUG    | backend.src.utils.time_utils:get_colombia_time:32 - 🕐 Hora Colombia obtenida: 2025-07-13T21:39:11.056968-05:00
backend   | 2025-07-14 02:39:11 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_add_message] Métricas recogidas: tiempo=0.0904s, cpu=0.00%, memoria_actual=175.10MB, memoria_pico=175.10MB, llamadas=267
backend   | 2025-07-14 02:39:11 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_add_message.json
backend   | 2025-07-14 02:39:11 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_add_message. Tiempo: 0.090s, Memoria pico: 175.10MB, Llamadas: 267
backend   | 2025-07-14 02:39:11 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_get_session] Métricas recogidas: tiempo=0.0952s, cpu=0.00%, memoria_actual=175.10MB, memoria_pico=175.10MB, llamadas=405
backend   | 2025-07-14 02:39:11 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_get_session.json
backend   | 2025-07-14 02:39:11 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_get_session. Tiempo: 0.095s, Memoria pico: 175.10MB, Llamadas: 405
backend   | 2025-07-14 02:39:11 | DEBUG    | backend.src.orchestrator.settings.agent_factory:get_persistent_chat_history:149 - 📜 Historial convertido (5 mensajes)
backend   | 2025-07-14 02:39:11 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [get_persistent_chat_history] Métricas recogidas: tiempo=0.0965s, cpu=0.00%, memoria_actual=175.10MB, memoria_pico=175.10MB, llamadas=334
